period_start,period_end,ew,pp,tt,calibration_mpv,constant_error,offset,status,qa_flag,source_qa,segment_reason,calibration_source,source_artifact,notes
162,168,1,3,23,132.37122876174865,0.24983455196934745,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,3,24,131.11829752824272,0.2471975896364189,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,3,25,132.36998089658016,0.2423173204180907,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,3,26,136.05734956961268,0.2484055231730988,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,3,27,132.44096061238596,0.23715969805380382,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,3,28,134.10415310800735,0.2753544403409283,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,3,29,136.4980632194295,0.2645148794060913,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,3,30,132.251623607803,0.2900077860296157,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,3,31,133.9815616454023,0.2340569367702585,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,1,134.93906781903982,0.2328908119142022,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,2,127.91465858395223,0.29603460845072227,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,3,132.05322796389083,0.23310774752899277,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,4,133.28801194758748,0.22308026290361968,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,5,134.64639002842284,0.1988612129256574,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,6,137.45639764500768,0.21824359711122743,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,7,138.0162500344064,0.21494300006450148,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,8,137.3010736890488,0.20552357407717636,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,9,138.25152905478606,0.2111572923457231,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,10,133.29665426591328,0.2011334384495563,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,11,134.57310990743005,0.21017146382914437,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,12,133.93811373766266,0.21501977233282252,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,13,133.36854650920046,0.2145683721586155,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,14,133.55716074484081,0.204681397523964,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,15,133.5387979957781,0.21854285317244213,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,16,138.58761409263388,0.2219204312572532,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,17,140.09879872340184,0.2239211398551478,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,18,138.49048490528182,0.22012452382111602,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,19,138.59042622810185,0.23209240360582126,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,20,138.8459965991818,0.2479851851595374,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,21,141.50654272261193,0.23937114240376908,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,22,137.1667293908331,0.24718883231088998,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,23,140.54836397727462,0.23137058069434507,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,24,135.39865926583872,0.24558070599268536,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,25,135.51254666960347,0.25068749194397666,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,26,136.867107031555,0.2493633689546436,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,27,135.9491201977943,0.24794776347713346,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,28,136.22774739570247,0.23041394340937169,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,29,140.31218056449154,0.26901916424258965,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,30,135.8757740696943,0.2397760163008864,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,4,31,135.32590479602877,0.27507554159001796,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,1,129.39566143777512,0.2971255758052024,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,2,126.8874378523149,0.2918410757339633,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,3,127.0637889177096,0.2939794948420255,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,4,129.5844045584948,0.2231897840871187,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,5,131.95262125892748,0.19810795590791566,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,6,129.92536016890284,0.21356303217197734,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,7,128.97781241737152,0.23399110870724216,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,8,130.66543499766857,0.2066013515322343,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,9,133.92789643822033,0.19138290879344946,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,10,128.68867644583537,0.23543318114949938,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,11,134.4940807709018,0.212792068919004,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,12,132.2359130950398,0.22602593960551853,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,13,131.10762942075596,0.2453956585155754,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,14,134.15018381697016,0.2292203807486661,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,15,131.50968082175692,0.24624562330809224,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,16,134.64145768292767,0.21820283044059974,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,17,133.03318561352992,0.21468430473622607,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,18,134.02800879064648,0.23884450938100735,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,19,136.65275215903898,0.22286246885476357,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,20,135.15277113940996,0.2404024128628629,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,21,133.55184474163264,0.22406213588464804,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,22,135.78424567674176,0.2505027128748086,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,23,131.20753081842014,0.25709589699484925,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,24,133.87608175751802,0.23478569978046498,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,25,135.58775211979523,0.24813287981962343,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,26,134.31670939400666,0.2413833154998474,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,27,134.14914523414018,0.2524653337956379,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,28,135.52281275356168,0.24323900544028312,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,29,132.7903278116985,0.2641627126868821,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,30,134.30827357456448,0.24165869951189425,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,5,31,132.99042576966303,0.24204747347013517,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,1,98.66198801462542,0.6450575378860504,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,2,131.0562495507199,0.22981892539634843,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,3,132.48217738943916,0.2194221577658464,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,4,134.47476568638595,0.19942412904879409,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,5,134.15387350296433,0.1869424226517557,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,6,131.03131417694746,0.19358694038813112,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,7,133.64733854893967,0.18474822054621026,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,8,131.50641875065995,0.18606911134519324,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,9,132.66024860800428,0.18717246646182845,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,10,132.55304363139896,0.20110674892089786,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,11,135.86820724071976,0.20364730867030567,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,12,133.73622785926224,0.20130384932368026,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,13,132.96875846547937,0.22480279967773745,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,14,133.93405574794326,0.19903318575045226,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,15,132.49563824588787,0.22674775469530078,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,16,131.59832814421816,0.19399718430543833,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,17,132.67594657343258,0.22015637540990748,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,18,134.04430163178205,0.20313462617358505,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,19,136.77678243617146,0.22214930527013568,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,20,136.4710777696828,0.20025514907377337,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,21,136.8797470393766,0.23625892189610814,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,22,137.54848763305841,0.2176945635302444,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,23,133.64112536411145,0.23288302751655984,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,24,135.87034191191063,0.2053803098131187,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,25,132.57593279120235,0.23471985121483466,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,26,134.33134639742917,0.20019348657958638,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,27,134.91966361244155,0.21910442409051847,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,28,134.60924436239375,0.21603260521856227,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,29,132.58521302808583,0.2199246977465386,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,30,134.78485025795916,0.20852724755526136,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,6,31,133.70425087836693,0.2125536466029416,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,1,131.2315733582359,0.3008948856239091,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,2,130.40649709717587,0.2435748618719448,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,3,130.32949917388748,0.25324843675568764,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,4,130.8735356760221,0.2584313044371338,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,5,132.84634710516036,0.20289951550328805,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,6,128.48903405957603,0.20780862882183818,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,7,128.53293152515965,0.19768414169996323,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,8,129.1349485234485,0.1971733417973459,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,9,129.2785235036829,0.18535824537487458,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,10,134.62032685264182,0.20790474222770444,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,11,133.9059846940591,0.19719372875474087,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,12,132.7770836743402,0.2366278496747087,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,13,134.76788273615182,0.2171583329384619,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,14,130.74854235622587,0.19509517316289215,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,15,133.85307039055576,0.19772917670373663,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,16,131.69528426623216,0.22528820559860152,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,17,134.59608629696538,0.19799157679486218,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,18,130.03550405806843,0.248832689685428,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,19,135.8782640929178,0.20606342228007718,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,20,134.9364251967247,0.23470287893051928,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,21,133.95853298360808,0.20155608483297502,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,22,133.4991953359073,0.24137457177292973,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,23,135.3490208445788,0.2031868054483839,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,24,134.2404800611115,0.2572133053017087,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,25,135.98331962073087,0.21939367595396714,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,26,132.32131614379287,0.22622320436857163,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,27,134.50747588372863,0.21239933210171508,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,28,132.4150508681216,0.22172048484430237,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,29,133.3236270312528,0.2187572124769773,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,30,133.5206916267315,0.22283534373994351,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,7,31,134.42068058924832,0.22881250643484555,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,1,133.14218883337642,0.2510503937182761,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,2,130.3208641585226,0.21923136533743248,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,3,123.21221372133306,0.3453041442398561,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,4,128.28885520845952,0.20880094408942074,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,5,130.64970929008715,0.22006370619526366,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,6,129.3673887831216,0.20283798373516337,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,7,130.22994537191542,0.19630200205353535,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,8,129.6377640311939,0.19114307378448675,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,9,130.8662470862712,0.20520829191966727,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,10,132.03815518886077,0.21138229380940615,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,11,133.61288722746104,0.20858225652618137,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,12,132.10688956448027,0.20755800274126393,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,13,133.437059259567,0.21377870249630265,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,14,132.60139620602504,0.20977495864151635,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,15,133.52991753920224,0.21869314260578132,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,16,133.7748542163414,0.21138300088056144,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,17,136.1169211191631,0.21389406673375122,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,18,134.15459940929588,0.22213962938661075,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,19,133.2106489811035,0.2239796591121574,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,20,135.99435888219574,0.23180144942996442,0,provisional,,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
162,168,1,8,21,134.29740483730205,0.23970352213623342,0,provisional,large_chi2_ndf,data/derived/qa_162_168_review_v3/period_qa.csv,,period_qa,,diagnostic_only; no_auto_accept; no_auto_split
