day,ew,pp,tt,mpv,mpv_error,auto_flag,source,source_stage,source_file,in_primary_range
169,1,2,9,138.70639,0.446112,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,10,130.0,0.446112,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,11,139.073135,0.457469,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,12,136.209976,0.447914,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,13,137.294464,0.531234,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,14,135.54892,0.468352,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,15,133.975586,0.507488,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,16,135.263626,0.478037,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,17,134.975647,0.516936,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,18,135.531128,0.517102,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,19,135.089722,0.52126,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,20,138.488922,0.475222,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,21,135.73407,0.521003,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,22,136.449997,0.547401,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,23,134.871185,0.526181,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,24,138.277588,0.573138,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,25,134.815964,0.721956,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,26,138.235138,0.563184,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,27,135.042404,0.611733,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,28,134.934784,0.587723,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,29,138.043335,0.53877,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,30,136.157364,0.572404,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,2,31,137.932114,0.601416,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,1,124.467529,0.888045,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,2,134.690399,0.679928,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,3,135.479172,0.676664,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,4,134.175247,0.572352,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,5,136.241821,0.63317,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,6,139.246185,0.454397,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,7,135.574875,0.52859,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,8,137.365036,0.502544,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,9,134.714584,0.576312,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,10,136.220551,0.514606,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,11,134.902847,0.545328,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,12,137.799561,0.494245,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,13,136.706696,0.595166,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,14,136.328659,0.484548,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,15,134.832703,0.525238,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,16,136.366898,0.465021,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,17,136.087875,0.48747,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,18,137.397247,0.4967,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,19,134.888168,0.593551,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,20,137.059235,0.538408,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,21,138.957993,0.502101,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,22,137.084671,0.546343,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,23,135.716736,0.652778,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,24,134.170715,0.639793,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,25,136.34111,0.585784,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,26,138.592651,0.583669,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,27,135.059128,0.609276,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,28,137.233719,0.706089,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,29,138.167343,0.621136,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,30,136.838196,0.749291,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,3,31,137.140808,0.585271,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,1,136.221252,0.579429,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,2,131.323654,1.525876,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,3,137.220261,0.604136,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,4,136.935623,0.539304,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,5,138.701843,0.460476,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,6,140.798187,0.462918,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,7,141.231262,0.444021,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,8,140.209076,0.427841,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,9,142.416931,0.438593,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,10,137.056824,0.454682,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,11,136.289917,0.461223,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,12,136.907501,0.464441,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,13,135.857651,0.48722,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,14,137.151108,0.459019,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,15,136.085052,0.489686,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,16,141.636169,0.475782,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,17,142.175369,0.428063,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,18,141.102386,0.451584,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,19,140.843246,0.500288,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,20,141.532242,0.576819,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,21,143.644714,0.475625,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,22,138.920166,0.560762,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,23,142.96199,0.501293,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,24,139.706787,0.521005,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,25,140.306564,0.590883,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,26,139.980804,0.561952,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,27,139.618225,0.557192,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,28,140.27211,0.534493,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,29,144.671814,0.59529,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,30,139.959641,0.562091,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,4,31,139.34552,0.656075,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,1,133.460663,0.921251,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,2,128.632996,0.761934,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,3,130.846466,1.382991,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,4,133.849487,0.648244,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,5,134.036041,0.567462,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,6,132.98288,0.576839,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,7,132.464798,0.631086,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,8,134.714188,0.566898,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,9,136.239334,0.487315,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,10,131.253067,0.645632,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,11,137.153717,0.492846,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,12,134.658966,0.536616,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,13,134.859482,0.596324,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,14,137.777359,0.503782,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,15,134.401169,0.650602,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,16,138.834396,0.513868,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,17,137.294098,0.48425,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,18,137.054443,0.596269,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,19,139.317169,0.493003,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,20,137.866806,0.568778,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,21,137.135101,0.53419,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,22,139.764236,0.595186,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,23,134.697708,0.703546,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,24,137.543442,0.558916,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,25,138.062424,0.592223,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,26,136.573822,0.583038,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,27,137.2854,0.634458,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,28,138.428223,0.585829,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,29,137.182968,0.71134,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,30,138.114502,0.612035,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,5,31,135.662933,0.597391,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,1,96.337303,2.675692,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,2,134.452087,0.688574,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,3,135.91011,0.616258,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,4,138.706253,0.460166,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,5,137.109512,0.486729,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,6,134.694855,0.466276,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,7,136.467743,0.416499,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,8,134.586014,0.441412,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,9,134.351669,0.457782,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,10,135.451675,0.448538,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,11,139.434372,0.467841,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,12,137.368134,0.458117,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,13,136.979034,0.548127,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,14,136.840775,0.440481,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,15,135.306976,0.558791,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,16,133.475769,0.475637,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,17,135.876038,0.498565,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,18,135.636887,0.481251,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,19,138.997833,0.502816,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,20,138.162338,0.45782,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,21,138.88623,0.550417,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,22,139.392731,0.48611,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,23,135.65387,0.556661,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,24,138.841263,0.478053,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,25,137.251831,0.632126,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,26,138.856628,0.46689,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,27,138.02655,0.533731,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,28,138.122467,0.518939,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,29,136.904236,0.583609,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,30,139.164673,0.510993,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,6,31,136.874374,0.552277,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,1,135.053955,0.906765,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,2,133.452682,0.699318,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,3,134.758301,0.707802,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,4,135.304092,0.681526,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,5,137.247986,0.491035,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,6,131.753082,0.607642,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,7,131.613144,0.555179,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,8,132.625046,0.487168,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,9,131.31395,0.485909,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,10,136.305328,0.465397,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,11,137.060379,0.447887,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,12,137.980576,0.554483,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,13,138.437454,0.475361,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,14,133.217117,0.518859,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,15,137.478271,0.438513,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,16,135.001465,0.559875,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,17,137.551529,0.45602,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,18,133.452332,0.601939,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,19,138.639938,0.457888,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,20,137.838074,0.569994,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,21,137.090118,0.427209,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,22,136.226913,0.595021,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,23,137.818268,0.471893,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,24,137.845703,0.636848,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,25,138.473587,0.49701,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,26,136.583221,0.550694,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,27,137.59436,0.51272,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,28,135.316071,0.583175,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,29,137.148514,0.545464,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,30,137.359253,0.59236,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,7,31,138.143265,0.576973,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,1,135.668213,0.624434,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,2,134.141663,0.58858,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,3,123.746307,0.734098,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,4,133.174255,0.630233,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,5,133.382523,0.532635,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,6,132.775848,0.551735,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,7,133.718323,0.491814,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,8,132.143448,0.508683,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,9,134.166901,0.503384,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,10,135.720001,0.478506,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,11,137.394638,0.46387,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,12,135.420364,0.473741,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,13,137.198288,0.494708,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,14,134.75946,0.496911,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,15,136.633881,0.465666,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,16,137.090805,0.484054,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,17,139.546997,0.45481,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,18,136.877335,0.530786,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,19,135.543396,0.546844,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,20,138.113098,0.520069,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,21,136.295456,0.542924,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,22,136.967346,0.586573,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,23,139.244232,0.548488,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,24,133.342636,0.749682,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,25,130.12114,1.018163,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,26,137.118546,0.676231,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,27,137.674957,0.545699,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,28,137.839386,0.620323,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,29,136.882706,0.613836,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,30,134.280594,0.599061,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,8,31,134.247742,0.654274,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,1,132.900177,1.045447,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,2,133.327133,0.815937,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,3,134.165802,0.700421,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,4,134.095169,0.581371,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,5,131.755325,0.593149,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,6,130.605606,0.677132,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,7,131.284073,0.610848,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,8,131.650879,0.551558,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,9,132.714661,0.508875,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,10,135.898544,0.543471,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,11,133.893692,0.55322,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,12,133.910431,0.581768,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,13,133.517365,0.741093,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,14,136.572525,0.610375,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,15,135.05748,0.552525,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,16,139.279602,0.519918,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,17,134.337616,0.579302,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,18,135.107056,0.548493,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,19,135.302185,0.547749,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,20,134.612946,0.584786,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,21,133.29483,0.698595,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,22,136.003662,0.580126,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,23,132.889496,0.715161,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,24,129.052368,0.946719,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,25,132.271439,0.942861,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,26,137.93898,0.586832,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,27,137.955215,0.589734,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,28,139.425522,0.684238,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,29,136.686249,0.715605,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,30,138.264252,0.782545,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,9,31,136.630585,0.663338,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,1,136.447678,0.580963,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,2,134.518356,0.7382,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,3,133.68457,0.678487,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,4,133.031494,0.487136,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,5,133.704041,0.52585,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,6,133.492996,0.527906,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,7,132.972778,0.636122,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,8,132.284882,0.559937,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,9,131.756378,0.496169,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,10,138.875992,0.513193,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,11,134.489471,0.515189,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,12,136.608459,0.547883,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,13,129.487305,0.801495,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,14,135.281998,0.626018,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,15,136.040298,0.602508,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,16,136.294449,0.552568,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,17,136.410583,0.582237,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,18,136.295639,0.563927,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
