day,ew,pp,tt,reference_mpv,reference_mpv_error,auto_flag,source,source_stage,source_file,period_start,period_end
183,1,1,4,132.68627,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,5,132.592918,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,6,0.0,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,7,137.946134,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,8,135.075701,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,9,134.466553,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,10,138.431538,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,11,137.641827,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,12,134.93873,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,13,137.511024,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,14,137.01226,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,15,137.676813,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,16,135.974759,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,17,133.057104,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,18,135.99467,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,19,135.967409,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,20,136.019428,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,21,132.512638,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,22,136.573553,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,23,135.573232,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,24,141.30524,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,25,137.323476,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,26,137.636012,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,27,139.463899,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,28,139.722015,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,29,137.446196,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,30,137.790125,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,1,31,137.58674,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,1,133.794845,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,2,132.629347,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,3,133.46849,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,4,135.980793,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,5,135.915195,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,6,136.166614,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,7,137.481383,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,8,136.728599,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,9,137.938429,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,10,0.0,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,11,139.128133,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,12,134.653471,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,13,135.415334,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,14,136.350945,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,15,133.811656,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,16,133.990138,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,17,134.740217,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,18,134.930094,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,19,134.213671,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,20,137.754182,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,21,135.139311,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,22,135.219035,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,23,134.360411,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,24,138.80197,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,25,135.21874,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,26,137.953194,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,27,136.962584,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,28,135.906396,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,29,136.86201,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,30,136.853697,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,2,31,137.664655,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,1,123.202533,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,2,134.573952,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,3,133.849399,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,4,133.882183,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,5,134.601925,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,6,137.532196,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,7,133.836932,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,8,136.26624,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,9,133.787347,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,10,136.392624,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,11,134.739459,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,12,138.661479,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,13,136.066706,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,14,135.992343,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,15,135.815953,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,16,135.448154,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,17,135.786166,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,18,136.51213,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,19,134.642777,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,20,136.534493,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,21,137.525187,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,22,136.533536,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,23,135.241862,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,24,133.66034,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,25,136.250343,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,26,137.908204,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,27,135.163815,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,28,136.878708,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,29,139.236083,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,30,137.096727,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,3,31,136.3311,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,1,136.526043,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,2,129.119066,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,3,135.790762,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,4,136.591438,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,5,137.208702,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,6,140.287764,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,7,140.243518,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,8,139.244036,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,9,140.263322,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,10,136.452433,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,11,136.686225,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,12,136.962813,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,13,136.776236,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,14,136.775782,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,15,136.80688,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,16,141.666221,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,17,141.378151,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,18,141.141697,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,19,140.309217,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,20,141.914929,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,21,145.082386,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,22,139.615303,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,23,142.349977,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,24,138.629962,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,25,139.181674,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,26,139.936532,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,27,139.267744,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,28,140.562478,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,29,143.779977,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,30,140.39213,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,4,31,139.547678,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,1,131.969592,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,2,131.044505,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,3,130.032082,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,4,132.788496,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,5,134.098584,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,6,131.601138,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,7,131.606841,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,8,133.011437,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,9,135.310874,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,10,131.290262,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,11,138.0542,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,12,134.779233,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,13,134.767462,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,14,136.82086,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,15,133.833358,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,16,136.429839,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,17,135.166997,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,18,136.710011,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,19,137.915557,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,20,137.006706,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,21,135.270969,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,22,138.612339,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,23,133.786805,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,24,136.60007,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,25,137.593053,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,26,136.962301,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,27,136.264232,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,28,138.371892,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,29,136.096726,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,30,137.588913,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,5,31,135.189431,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,1,55.411816,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,2,133.328588,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,3,135.249683,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,4,137.109095,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,5,135.29643,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,6,133.774285,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,7,135.7124,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,8,133.146981,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,9,134.777622,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,10,135.416625,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,11,138.781011,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,12,137.40002,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,13,137.094856,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,14,137.051057,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,15,136.796875,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,16,133.414612,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,17,134.079286,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,18,136.04654,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,19,138.462665,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,20,138.07149,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,21,139.561804,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,22,139.021407,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,23,135.708368,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,24,138.752281,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,25,136.494421,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,26,136.640927,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,27,137.954248,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,28,136.94073,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,29,136.581639,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,30,138.198445,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,6,31,136.503433,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,1,133.329895,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,2,133.00611,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,3,133.191661,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,4,133.7465,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,5,135.403464,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,6,131.413344,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,7,130.736832,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,8,131.24192,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,9,130.836111,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,10,136.844286,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,11,137.332937,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,12,138.089567,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,13,138.839814,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,14,133.04132,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,15,137.532531,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,16,135.13976,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,17,137.50564,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,18,133.270216,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,19,138.290574,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,20,137.735576,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,21,136.928795,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,22,137.320271,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,23,138.179018,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,24,138.97091,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,25,140.065749,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,26,136.230106,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,27,137.142996,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,28,136.479458,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,29,137.495785,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,30,138.028733,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,7,31,138.189195,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,1,134.821308,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,2,133.529399,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,3,123.582857,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,4,131.688337,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,5,133.938215,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,6,131.820998,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,7,132.060035,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,8,131.844859,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,9,132.875002,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,10,135.825009,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,11,138.001264,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,12,135.13341,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,13,137.551682,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,14,135.837427,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,15,136.860872,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,16,136.526459,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,17,139.146011,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,18,137.461862,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,19,135.039449,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,20,138.715917,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,21,136.615592,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,22,138.508285,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,23,138.915091,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,24,134.406656,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,25,129.579304,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,26,137.358114,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,27,138.242695,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,28,137.938585,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,29,137.184932,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,30,134.078077,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,8,31,135.099515,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,1,131.759136,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,2,131.621397,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,3,133.328424,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,4,132.486284,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,5,131.298916,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,6,129.316986,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,7,129.901435,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,8,131.225195,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,9,131.24499,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,10,136.07036,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,11,135.162121,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,12,134.373141,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,13,133.458774,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,14,137.449211,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,15,133.87415,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,16,138.365166,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,17,133.710796,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,18,135.784005,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,19,133.47935,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,20,133.792983,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,21,131.760068,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,22,135.404228,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,23,132.171443,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,24,131.01471,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,25,132.870706,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,26,138.84848,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,27,138.493614,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,28,140.081066,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,29,137.138299,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,30,138.244635,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,9,31,136.473912,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,10,1,134.737791,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,10,2,133.822472,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
183,1,10,3,132.742139,0.0,not_flagged,eloyd,period_reference,Nmip_Day_183.txt,183,186
