ew,pp,tt,period_start,period_end,n_found,n_used,status,median_mpv,max_abs_residual,missing_days,flagged_days,numeric_excluded_days,qa_flag,source,split_day,n_before,n_after,signed_median_shift,notes,constant,constant_error,chi2,ndf,chi2_ndf,max_weight_fraction,dominant_day
0,4,31,162,168,7,7,provisional,132.283554,2.9184973929345404,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.14586839293455,0.18339120115016944,58.04238021426143,6,9.673730035710237,0.3549399282092406,168
0,5,1,162,168,7,7,provisional,130.178192,4.606302790484634,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.12546779048463,0.25445468057328846,74.0130988221662,6,12.335516470361034,0.3237816708587107,168
0,5,2,162,168,7,7,provisional,134.357864,2.5778876969486646,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.49156869694866,0.19907421369645006,31.09851786755384,6,5.183086311258974,0.34259296935868516,168
0,5,3,162,168,7,7,provisional,131.180054,1.7753577892178782,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.21321321078213,0.21453685512446852,14.197075382232075,6,2.3661792303720124,0.3479809184658089,168
0,5,4,162,168,7,7,provisional,132.85675,2.3549143303849576,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.50347433038496,0.18783694428096565,42.43857344339322,6,7.073095573898869,0.3647534083129984,168
0,5,5,162,168,7,7,provisional,128.701965,1.4937938611247858,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,128.9380078611248,0.19089139027082375,13.496485976446584,6,2.249414329407764,0.3445886660624892,168
0,5,6,162,168,7,7,provisional,132.597107,1.4214799861265988,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.5094280138734,0.19382148670195082,14.457208131588569,6,2.409534688598095,0.36566900748418313,168
0,5,7,162,168,7,7,provisional,128.596008,2.1947147123056965,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.0591937123057,0.19190211684396474,15.404230490242691,6,2.5673717483737817,0.38804605227185557,168
0,5,8,162,168,7,7,provisional,129.770935,1.4180263305531184,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.96620566944688,0.17814341756779398,11.33353022506645,6,1.8889217041777417,0.3826775649022876,168
0,5,9,162,168,7,7,provisional,130.171402,1.7224852788323517,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.15136427883235,0.17139679121535173,20.829126594838524,6,3.471521099139754,0.3838067681542311,168
0,5,10,162,168,7,7,provisional,128.883453,2.7672182652264894,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.1160112652265,0.19702052402372847,16.539991241121257,6,2.7566652068535427,0.3983073786720262,168
0,5,11,162,168,7,7,provisional,134.086578,4.418499953383645,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.31655595338364,0.195094116416396,17.00248470519976,6,2.8337474508666265,0.40009826526577846,168
0,5,12,162,168,7,7,provisional,137.107529,0.8258056524694837,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.3447266524695,0.18927344960121473,8.70441097041241,6,1.4507351617354016,0.3883966818795907,168
0,5,13,162,168,7,7,provisional,132.658875,1.564978651515247,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.77913565151525,0.18788299941716513,26.007689800738035,6,4.3346149667896725,0.4037180763999511,168
0,5,14,162,168,7,7,provisional,126.810341,2.078628646270417,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,126.93411264627042,0.1777867529461811,22.270559526742314,6,3.711759921123719,0.38515670986452577,168
0,5,15,162,168,7,7,provisional,133.10672,4.980645950602252,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.05713504939774,0.19347460699004274,13.589365623290902,6,2.2648942705484836,0.3802986406026234,168
0,5,16,162,168,7,7,provisional,131.286652,4.176180183710983,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.348340816289,0.16945496451886385,43.166913172294734,6,7.194485528715789,0.3673559449131073,168
0,5,17,162,168,7,7,provisional,133.566528,1.2928719230498018,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.5456639230498,0.1939657642504745,2.741073352468274,6,0.4568455587447124,0.3914273144919412,168
0,5,18,162,168,7,7,provisional,130.638824,3.818873156567463,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.26480584343253,0.1783746216992091,29.531621041644954,6,4.921936840274159,0.37939622870490924,168
0,5,19,162,168,7,7,provisional,131.464371,1.503237770952353,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.18400322904765,0.17663293950760645,20.652474545192685,6,3.4420790908654477,0.3935486210249138,168
0,5,20,162,168,7,7,provisional,131.885788,1.15350528319928,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.4124427168007,0.17359932172446138,27.54253877420701,6,4.590423129034502,0.3767029630017668,168
0,5,21,162,168,7,7,provisional,133.352219,2.889381104091285,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.6797251040913,0.18873575954971714,21.154080365776025,6,3.525680060962671,0.3662314325428677,168
0,5,22,162,168,7,7,provisional,133.863419,2.042397490203541,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.03600449020354,0.17680764229082835,19.276462647072698,6,3.2127437745121163,0.3998152824518381,168
0,5,23,162,168,7,7,provisional,131.901978,2.5092388855811976,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.9623341144188,0.1997223496236255,9.637094416653722,6,1.6061824027756204,0.3904973134746782,168
0,5,24,162,168,7,7,provisional,132.88974,3.5254675325232654,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.96827646747673,0.18181211381597165,50.83945773244023,6,8.473242955406706,0.3679616794945247,168
0,5,25,162,168,7,7,provisional,129.896301,1.8076358877756888,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.90539888777568,0.20659427054666427,17.918421158410283,6,2.986403526401714,0.3566873544227396,168
0,5,26,162,168,7,7,provisional,131.717697,3.6356130800541564,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.59950991994583,0.18620468174489438,39.932368437823826,6,6.6553947396373045,0.3728852357869016,168
0,5,27,162,168,7,7,provisional,131.160263,3.218866589153805,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.7338205891538,0.19727318102450864,48.77003050431751,6,8.128338417386251,0.3557129076837168,168
0,5,28,162,168,7,7,provisional,132.584656,2.484437012883518,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.20996201288352,0.1999881068207304,41.752669539467725,6,6.958778256577954,0.365827659173253,168
0,5,29,162,168,7,7,provisional,129.931046,3.3962933457009115,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.9965596542991,0.19845298412061674,14.405120799942944,6,2.4008534666571575,0.35477008494973966,168
0,5,30,162,168,7,7,provisional,133.427719,4.272237224820202,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.8124187751798,0.18589756248726316,27.790991541487216,6,4.631831923581203,0.3498424022296422,168
0,5,31,162,168,7,7,provisional,132.51062,2.831170011643792,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.4186790116438,0.21304421999823883,30.215091261159074,6,5.035848543526512,0.3616740441587043,168
0,6,1,162,168,7,7,provisional,124.007378,8.01157615842203,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,124.25554915842203,0.46729385283049235,20.807642020700722,6,3.4679403367834536,0.4194937776252434,168
0,6,2,162,168,7,7,provisional,118.562073,9.31839788951936,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,118.76447288951935,0.5060086473246812,7.234090963128241,6,1.2056818271880403,0.3643823690615648,168
0,6,3,162,168,7,7,provisional,122.847527,2.491104265410627,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,123.25120573458938,0.37096011379199206,9.315794592591756,6,1.552632432098626,0.3690767178514528,168
0,6,4,162,168,7,7,provisional,129.364044,2.1800655248430587,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.41665947515693,0.24591284655731097,2.6508319783636445,6,0.4418053297272741,0.3591578057477449,168
0,6,5,162,168,7,7,provisional,122.74144,4.32137994156318,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,122.70265305843682,0.33272057604209565,18.219828224579885,6,3.036638037429981,0.2878803644581531,168
0,6,6,162,168,7,7,provisional,130.121597,3.8252893446964435,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.17547834469644,0.2263794113229195,19.42247077629277,6,3.2370784627154614,0.39015964780970463,168
0,6,7,162,168,7,7,provisional,130.422394,0.8426694167061441,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.57276658329386,0.2102137267666261,3.443167392214348,6,0.5738612320357247,0.36557603224143537,168
0,6,8,162,168,7,7,provisional,131.360519,1.2607806955052183,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.2836686955052,0.1689737687879307,10.212098008801002,6,1.702016334800167,0.39183578336308916,168
0,6,9,162,168,7,7,provisional,129.796265,1.3658729274216057,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.21965307257838,0.18300797474108124,12.557591088886422,6,2.092931848147737,0.3887421865862905,168
0,6,10,162,168,7,7,provisional,130.784988,2.4026182908210956,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.7632902908211,0.2144085569886233,8.038517191414702,6,1.3397528652357835,0.39969739569770074,168
0,6,11,162,168,7,7,provisional,135.372879,2.0908124718621366,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.69930247186213,0.18175840221489856,9.390674655697586,6,1.5651124426162644,0.40437897607599277,168
0,6,12,162,168,7,7,provisional,135.680481,1.6384089264173554,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.66196892641736,0.195798638352882,14.833116090539828,6,2.4721860150899713,0.396441904720923,168
0,6,13,162,168,7,7,provisional,136.167664,2.7335143074371047,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.3485653074371,0.1987978900503046,20.18709820703939,6,3.3645163678398986,0.3887543093621881,168
0,6,14,162,168,7,7,provisional,135.68222,3.5066064153438674,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.63496458465613,0.19791146406247914,4.865359919994097,6,0.8108933199990161,0.3870095936928606,168
0,6,15,162,168,7,7,provisional,139.389343,8.60512083775177,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.43801616224823,0.19385602605897448,17.03444979146467,6,2.839074965244112,0.3902943470060499,168
0,6,16,162,168,7,7,provisional,134.016739,2.771836034019799,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.3100119659802,0.18256318850956704,11.767734603653246,6,1.9612891006088742,0.37834916355250414,168
0,6,17,162,168,7,7,provisional,135.600952,8.115524036068706,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.5280609639313,0.19632367114433233,16.74413747338551,6,2.790689578897585,0.4012295198652882,168
0,6,18,162,168,7,7,provisional,133.573395,0.74000094578588,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.8099929457859,0.19005734563920798,4.155926883711525,6,0.6926544806185876,0.39043945454542694,168
0,6,19,162,168,7,7,provisional,131.031601,2.298442630341782,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.1942096303418,0.20335502414931464,19.573887065857054,6,3.2623145109761755,0.37973614184360277,168
0,6,20,162,168,7,7,provisional,135.910873,3.2768063202196345,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.70687532021964,0.17993646117417506,53.58050234815042,6,8.930083724691736,0.38538227879952064,168
0,6,21,162,168,7,7,provisional,133.822571,1.374558337084153,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.06169233708414,0.1935636635381441,8.410857892689453,6,1.4018096487815754,0.37742512183429755,168
0,6,22,162,168,7,7,provisional,138.219437,2.825081109183998,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.001578890816,0.18670684234465176,22.797856065682883,6,3.799642677613814,0.3848447758446603,168
0,6,23,162,168,7,7,provisional,133.870285,4.439593395271487,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.83220239527148,0.18239148209653114,128.0667837338933,6,21.34446395564888,0.37312364323313696,168
0,6,24,162,168,7,7,provisional,132.85788,2.277019366149119,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.80396636614913,0.19198598208796136,38.95630132099671,6,6.492716886832785,0.37288181343256765,168
0,6,25,162,168,7,7,provisional,132.23674,2.6372174601111453,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.30020653988885,0.2088386094277439,27.09868312666128,6,4.516447187776881,0.39034639180509145,168
0,6,26,162,168,7,7,provisional,132.204834,4.17204617631711,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.0625641763171,0.19301439027358674,59.80914717611452,6,9.968191196019086,0.3654429821919565,168
0,6,27,162,168,7,7,provisional,128.397705,6.270491476041315,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,128.7576134760413,0.22802326675412635,29.879443565172405,6,4.979907260862068,0.3712010356233738,168
0,6,28,162,168,7,7,provisional,134.791306,2.7653091790764677,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.15308682092353,0.1990622856934992,10.959242109260016,6,1.826540351543336,0.36585723788495556,168
0,6,29,162,168,7,7,provisional,130.622742,4.28817020470963,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.02069120470964,0.2071766720198302,30.42321086201095,6,5.070535143668492,0.3759285602797662,168
0,6,30,162,168,7,7,provisional,129.085083,2.9482918053453773,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.93526880534537,0.20997393224655578,50.17220260219614,6,8.36203376703269,0.36649444745048676,168
0,6,31,162,168,7,7,provisional,132.612213,3.128313731045438,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.34305073104545,0.2055767960587541,66.17992890259485,6,11.029988150432475,0.35280925455854956,168
0,7,1,162,168,7,7,provisional,127.667549,3.1055631119689338,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,128.00553411196893,0.28955177580264985,17.13996930351755,6,2.8566615505862583,0.3459069372837206,168
0,7,2,162,168,7,7,provisional,127.737244,2.41162728616753,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,128.20385628616754,0.2707998391351557,24.349091215014592,6,4.058181869169099,0.3472517906204417,168
0,7,3,162,168,7,7,provisional,127.799789,3.110476426973534,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,127.39795942697353,0.270464874107213,27.35291871125512,6,4.558819785209187,0.33102136078218797,168
0,7,4,162,168,7,7,provisional,130.533096,1.2937904860268077,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.5955784860268,0.22339899777026367,9.959668171367998,6,1.6599446952279997,0.3520036158165042,168
0,7,5,162,168,7,7,provisional,130.257721,2.9156357025599675,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.95713170255996,0.208418993241419,27.218978641597843,6,4.5364964402663075,0.36075356506885137,168
0,7,6,162,168,7,7,provisional,129.774719,3.0773079561200802,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.67534704387992,0.21030696814525954,24.730506430695783,6,4.12175107178263,0.3750608077421125,168
0,7,7,162,168,7,7,provisional,129.156708,3.8190178103766357,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.32630381037663,0.2011914717055238,24.782504864083126,6,4.130417477347188,0.3756269506462987,168
0,7,8,162,168,7,7,provisional,132.166199,1.1361154440107555,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.39638444401075,0.1799590418462189,5.655611762078939,6,0.9426019603464898,0.3887581014546214,168
0,7,9,162,168,7,7,provisional,129.438477,1.484719428510843,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.30024042851085,0.17669819091513894,9.714716754448187,6,1.6191194590746978,0.3848700295767773,168
0,7,10,162,168,7,7,provisional,136.450867,1.9784997230540569,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.26466272305404,0.19289756110693326,10.32845510866852,6,1.7214091847780866,0.38902281864619137,168
0,7,11,162,168,7,7,provisional,138.686676,5.041764196010462,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.59518380398953,0.20012003012773188,10.293356870949696,6,1.715559478491616,0.36139290398160206,168
0,7,12,162,168,7,7,provisional,135.09848,2.2020542415162367,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.27718824151623,0.19156165250163884,13.24124594386135,6,2.2068743239768915,0.3944550644096244,168
0,7,13,162,168,7,7,provisional,136.417801,2.053657969290043,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.69600696929004,0.20168134318835765,18.798287242655203,6,3.133047873775867,0.39350529814928925,168
0,7,14,162,168,7,7,provisional,139.311829,2.4133599154567094,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.59068408454328,0.1907191673572211,19.126897191411654,6,3.187816198568609,0.37435568023526716,168
0,7,15,162,168,7,7,provisional,136.385406,1.6090667649638988,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.6362577649639,0.193434809839188,18.40691241600083,6,3.067818736000138,0.3671585983880357,168
0,7,16,162,168,7,7,provisional,137.878098,3.5484908347269766,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.90398983472699,0.1837336173341232,5.91920244974368,6,0.9865337416239467,0.39779335085454187,168
0,7,17,162,168,7,7,provisional,136.143631,1.507979618038263,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.73835661803827,0.19193944263537852,5.441529462254048,6,0.9069215770423414,0.3826989632733932,168
0,7,18,162,168,7,7,provisional,136.481461,2.1514271302256986,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.7719101302257,0.19672938648207605,9.939196276639995,6,1.6565327127733325,0.37388828579301164,168
0,7,19,162,168,7,7,provisional,136.258026,0.8724365682431312,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.57868956824313,0.1814462664604131,8.522841546393078,6,1.420473591065513,0.38224777940254057,168
0,7,20,162,168,7,7,provisional,136.714661,1.2963969800239283,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.18807498002394,0.19521362408176945,15.351869142432395,6,2.558644857072066,0.37462975506820195,168
0,7,21,162,168,7,7,provisional,136.215698,1.3782404613567394,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.26560046135674,0.20488400700155077,15.464903088836454,6,2.577483848139409,0.37731097390626817,168
0,7,22,162,168,7,7,provisional,138.328552,2.823412063832876,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.4630760638329,0.19283094313822136,37.568422461452414,6,6.261403743575403,0.3882719242502531,168
0,7,23,162,168,7,7,provisional,135.082443,3.9912920976752844,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.89687109767527,0.2001082311424248,22.224561777298348,6,3.7040936295497247,0.37755920777516944,168
0,7,24,162,168,7,7,provisional,132.28804,2.7062613937485196,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.4624563937485,0.1811656416228852,39.37411014604779,6,6.562351691007965,0.368658199600383,168
0,7,25,162,168,7,7,provisional,129.454239,2.231358730109193,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.0539297301092,0.187086054822747,26.569140901558953,6,4.428190150259826,0.38592479106238076,168
0,7,26,162,168,7,7,provisional,135.144806,1.4732775498450792,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.4788465498451,0.17973919242170333,18.80312221165913,6,3.1338537019431882,0.37474427873132954,168
0,7,27,162,168,7,7,provisional,133.899139,3.399787994014531,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.83585399401454,0.19974409085040723,31.788146161750536,6,5.298024360291756,0.3824267070846225,168
0,7,28,162,168,7,7,provisional,135.279541,2.990767324009539,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.83212367599046,0.19203412297011788,33.97355031217778,6,5.662258385362963,0.35678202258767483,168
0,7,29,162,168,7,7,provisional,133.361176,2.7398925521180217,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,134.02423744788197,0.21006500456239882,29.451572686726262,6,4.90859544778771,0.3701902245725317,168
0,7,30,162,168,7,7,provisional,135.208725,2.2264848789306484,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.63867312106936,0.20379918710623363,21.76989867849514,6,3.6283164464158566,0.3622025208480172,168
0,7,31,162,168,7,7,provisional,127.79422,3.1502133849389082,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,128.1501293849389,0.22481291794861738,44.51062568538377,6,7.418437614230629,0.35427218603177113,168
0,8,1,162,168,7,7,provisional,133.3237,3.6876937124541485,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.15214071245416,0.2487843496438088,25.718500642314826,6,4.286416773719138,0.32848728701754554,168
0,8,2,162,168,7,7,provisional,127.220078,1.5771889167829727,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,128.00603208321704,0.27128735970102696,16.633201050606363,6,2.7722001751010605,0.3430575818077709,168
0,8,3,162,168,7,7,provisional,132.572998,1.5041989955341535,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,132.74353299553417,0.23255506164540857,12.211661019531698,6,2.0352768365886162,0.33830417418438297,168
0,8,4,162,168,7,7,provisional,129.672073,2.994396510161579,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,129.07681648983842,0.2033867153618464,33.150690378342034,6,5.525115063057005,0.35499309495019354,168
0,8,5,162,168,7,7,provisional,128.618439,1.9179753097079129,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,128.77399330970792,0.20244647192784473,34.143078480928,6,5.690513080154666,0.3538048739063521,168
0,8,6,162,168,7,7,provisional,130.253754,2.443632738742693,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,130.2358767387427,0.18850807824241422,12.900671290641844,6,2.1501118817736407,0.37292408952536643,168
0,8,7,162,168,7,7,provisional,133.407867,2.2035953518889357,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,133.17398364811106,0.18863399379616858,34.67278389490305,6,5.778797315817175,0.38547459899715714,168
0,8,8,162,168,7,7,provisional,131.015045,1.8390418857957798,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.00389911420422,0.16734702680408117,9.679109245768165,6,1.6131848742946941,0.3679744003684914,168
0,8,9,162,168,7,7,provisional,130.934235,3.471538647895642,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,131.67492264789564,0.17238377897748305,17.46101970943473,6,2.910169951572455,0.373177723512208,168
0,8,10,162,168,7,7,provisional,141.165634,2.570700234989289,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,141.92575723498928,0.18939359639717704,12.907753243849003,6,2.1512922073081673,0.38497330787028294,168
0,8,11,162,168,7,7,provisional,139.769272,2.6520931503009137,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.84708515030093,0.19031226710548194,27.192266295452907,6,4.532044382575484,0.3965926358133044,168
0,8,12,162,168,7,7,provisional,141.697754,3.831420851691064,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,141.45649714830893,0.19502666530672022,26.01605050486488,6,4.33600841747748,0.3847280495429075,168
0,8,13,162,168,7,7,provisional,139.167145,1.954997082811957,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.23564591718804,0.19486742841893295,8.693860210541242,6,1.4489767017568738,0.3869795633226141,168
0,8,14,162,168,7,7,provisional,140.882523,1.521665038607182,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.96453603860718,0.19791839691594137,10.168033712809297,6,1.6946722854682161,0.3806044198066413,168
0,8,15,162,168,7,7,provisional,140.650925,1.497913155204543,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.66788115520455,0.1991997437050788,15.211227434974099,6,2.535204572495683,0.39029574041384363,168
0,8,16,162,168,7,7,provisional,140.548721,3.107021236924993,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,140.811672236925,0.19610685600060784,17.369375261686805,6,2.894895876947801,0.3946191747114521,168
0,8,17,162,168,7,7,provisional,138.365433,2.417497048977964,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.06562695102204,0.1900649562603956,7.910167234394958,6,1.318361205732493,0.3814809839452052,168
0,8,18,162,168,7,7,provisional,138.238892,4.209614036362012,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,138.74553996363798,0.20155290178632745,15.244864573865545,6,2.540810762310924,0.3823233643686869,168
0,8,19,162,168,7,7,provisional,136.260681,1.832221150981411,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.4475621509814,0.19532754979753128,8.188225829773273,6,1.3647043049622123,0.3891221656171316,168
0,8,20,162,168,7,7,provisional,139.425018,1.4569168411114788,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,139.9344558411115,0.19975104983440833,19.303314048807433,6,3.217219008134572,0.3772497769291268,168
0,8,21,162,168,7,7,provisional,136.828812,5.653216052881106,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,137.47381805288111,0.19801471984197677,24.04755228241499,6,4.007925380402498,0.38765963224925404,168
0,8,22,162,168,7,7,provisional,140.83728,2.6649282870000945,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,141.2497822870001,0.20832482980641231,40.493025047074156,6,6.748837507845693,0.3742340136138154,168
0,8,23,162,168,7,7,provisional,137.104294,1.1404138309401617,,,,,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,136.96836616905983,0.1954850406227094,6.7447170912412915,6,1.124119515206882,0.38188979891407815,168
0,8,24,162,168,7,7,provisional,134.112167,3.0688431484897194,,,,large_chi2_ndf,yuno,,0,0,,diagnostic_only; no_auto_accept; no_auto_split,135.13944514848973,0.18800447062139727,53.15865654153559,6,8.859776090255933,0.3721846478441445,168
