# storeTime GMT: 2023-06-25 05:09:47
# day ew pp tile mip offset
176 1 4 22 135.708439710358 0
176 1 4 23 139.4063197808277 0
176 1 4 24 136.0270241473626 0
176 1 4 25 136.50809156912376 0
176 1 4 26 136.4883630749919 0
176 1 4 27 136.56697099521045 0
176 1 4 28 138.20430197834293 0
176 1 4 29 142.15135027892057 0
176 1 4 30 137.73187621916907 0
176 1 4 31 135.5858440930826 0
176 1 5 1 130.59877576901548 0
176 1 5 2 128.73837066131097 0
176 1 5 3 127.60221727456569 0
176 1 5 4 130.2464889194283 0
176 1 5 5 132.57365934442953 0
176 1 5 6 129.668771683263 0
176 1 5 7 129.5111075844742 0
176 1 5 8 130.89406484009723 0
176 1 5 9 134.1362291763886 0
176 1 5 10 128.476378887953 0
176 1 5 11 135.03783584529768 0
176 1 5 12 132.43951468564183 0
176 1 5 13 131.85781326442964 0
176 1 5 14 134.55470710644042 0
176 1 5 15 131.21004094005306 0
176 1 5 16 133.98065107648603 0
176 1 5 17 132.28967585424252 0
176 1 5 18 133.53675255397422 0
176 1 5 19 135.6326311581088 0
176 1 5 20 134.28222180654453 0
176 1 5 21 132.85221499595414 0
176 1 5 22 135.9917612331163 0
176 1 5 23 130.24772564356547 0
176 1 5 24 133.65259647826323 0
176 1 5 25 134.76839791311068 0
176 1 5 26 134.0460106323396 0
176 1 5 27 134.36974878659242 0
176 1 5 28 135.1454960200606 0
176 1 5 29 132.49838791607905 0
176 1 5 30 134.654831123459 0
176 1 5 31 132.48052631186687 0
176 1 6 1 100.68006865237724 0
176 1 6 2 131.15670267662082 0
176 1 6 3 133.33717214857103 0
176 1 6 4 135.32179871083585 0
176 1 6 5 134.87823573617015 0
176 1 6 6 132.03256582031418 0
176 1 6 7 133.83621761160316 0
176 1 6 8 131.71049630057473 0
176 1 6 9 133.07836292560992 0
176 1 6 10 132.53967396174926 0
176 1 6 11 135.90230800272602 0
176 1 6 12 134.88795054103014 0
176 1 6 13 133.39792438729103 0
176 1 6 14 134.4134636941889 0
176 1 6 15 134.12085923095435 0
176 1 6 16 129.6589040506301 0
176 1 6 17 130.28768120825765 0
176 1 6 18 132.53665132317556 0
176 1 6 19 135.25457739788553 0
176 1 6 20 134.93674193365362 0
176 1 6 21 136.14315933423043 0
176 1 6 22 134.9883611896012 0
176 1 6 23 132.48436734547673 0
176 1 6 24 135.76823513359003 0
176 1 6 25 133.1058034988361 0
176 1 6 26 134.54728153401842 0
176 1 6 27 135.14751749772762 0
176 1 6 28 134.4556343963827 0
176 1 6 29 132.99200178372496 0
176 1 6 30 135.88571328383995 0
176 1 6 31 133.74675173841825 0
176 1 7 1 131.6313855040854 0
176 1 7 2 130.7577816920192 0
176 1 7 3 130.4614738178231 0
176 1 7 4 130.93891698485228 0
176 1 7 5 133.8401408042247 0
176 1 7 6 129.31503560009435 0
176 1 7 7 128.70474812759986 0
176 1 7 8 128.7552325620297 0
176 1 7 9 129.28692948315006 0
176 1 7 10 134.45073526521554 0
176 1 7 11 134.9419009720533 0
176 1 7 12 133.68588064285805 0
176 1 7 13 135.20336919890804 0
176 1 7 14 129.5411463841977 0
176 1 7 15 134.174076498298 0
176 1 7 16 130.5751910493687 0
176 1 7 17 135.36139294132593 0
176 1 7 18 129.8062472532232 0
176 1 7 19 135.68471127618966 0
176 1 7 20 135.09842139879447 0
176 1 7 21 134.08369885872702 0
176 1 7 22 133.55236514868142 0
176 1 7 23 135.3420644088029 0
176 1 7 24 134.78659616365982 0
176 1 7 25 136.5725418217774 0
176 1 7 26 132.2538216185524 0
176 1 7 27 134.09299382670605 0
176 1 7 28 133.16419125807823 0
176 1 7 29 134.0440757201267 0
176 1 7 30 134.86621617885567 0
176 1 7 31 134.65216506058536 0
176 1 8 1 133.95412153100855 0
176 1 8 2 131.0526722425012 0
176 1 8 3 119.63328054211277 0
176 1 8 4 129.44950855839107 0
176 1 8 5 131.96254399530312 0
176 1 8 6 130.02727863657296 0
176 1 8 7 130.12624474813512 0
176 1 8 8 129.84415114728347 0
176 1 8 9 130.53628249783446 0
176 1 8 10 131.66920788897062 0
176 1 8 11 134.92804463894382 0
176 1 8 12 131.81674191003543 0
176 1 8 13 133.71877795098135 0
176 1 8 14 132.13569093296854 0
176 1 8 15 134.3177219085732 0
176 1 8 16 134.10336721862356 0
176 1 8 17 136.1810145293695 0
176 1 8 18 134.19714755744812 0
176 1 8 19 132.94510392493692 0
176 1 8 20 135.45474074050873 0
176 1 8 21 133.75524688248186 0
176 1 8 22 135.13934271735738 0
176 1 8 23 136.31067384978562 0
176 1 8 24 130.31183637305202 0
176 1 8 25 125.45186846484769 0
176 1 8 26 133.12393569650783 0
176 1 8 27 134.93830001420247 0
176 1 8 28 134.5553450092125 0
176 1 8 29 134.61433016925167 0
176 1 8 30 132.6194237079491 0
176 1 8 31 132.0580362162605 0
176 1 9 1 130.30837427178454 0
176 1 9 2 129.20476459437688 0
176 1 9 3 130.44585986109283 0
